scenario_name,agent_id,strategy,final_score,final_q_values,full_q_values
SmallWorld_GTFT_vs_QL,15,q_learning,491.7142857142847,"{'avg_cooperate': 1.5892261446423077, 'avg_defect': 4.23551960094836}","{'initial': {'cooperate': 0.02448979591836735, 'defect': 0.0}, (1.0,): {'cooperate': 0.1907563994252622, 'defect': 0.0}, (0.8,): {'cooperate': 0.5930808627794655, 'defect': 5.711533814183396}, (0.6,): {'cooperate': 3.4597499313867512, 'defect': 9.222625501854079}, (0.4,): {'cooperate': 5.109466710961033, 'defect': 9.23037041284427}, (0.2,): {'cooperate': 0.15781316738296577, 'defect': 1.2485878768084193}}"
SmallWorld_GTFT_vs_QL,16,q_learning,153.2244897959183,"{'avg_cooperate': 0.7177269184552446, 'avg_defect': 1.2747633613808274}","{'initial': {'cooperate': 0.030612244897959186, 'defect': 0.0}, (1.0,): {'cooperate': 0.060918367346938784, 'defect': 1.4640423276380112}, (0.6,): {'cooperate': 1.4695120103376877, 'defect': 1.3282049052815643}, (0.8,): {'cooperate': 1.1038296519455755, 'defect': 0.9593640983028882}, (0.4,): {'cooperate': 1.2376915113082525, 'defect': 0.6930425524192533}, (0.2,): {'cooperate': 0.40379772489505383, 'defect': 3.203926284643247}}"
SmallWorld_GTFT_vs_QL,17,q_learning,198.77551020408146,"{'avg_cooperate': 0.7359036023053012, 'avg_defect': 1.8076416782330857}","{'initial': {'cooperate': 0.02448979591836735, 'defect': 0.0}, (1.0,): {'cooperate': 1.1536443812030692, 'defect': 5.9395676199089635}, (0.8,): {'cooperate': 1.5030624433891429, 'defect': 1.5209707516179063}, (0.6,): {'cooperate': 1.2073231567915421, 'defect': 3.2754953713410315}, (0.4,): {'cooperate': 0.5085344895909092, 'defect': 0.0}, (0.2,): {'cooperate': 0.01836734693877551, 'defect': 0.10981632653061227}}"
SmallWorld_GTFT_vs_QL,18,q_learning,413.9183673469385,"{'avg_cooperate': 1.8457521253553812, 'avg_defect': 3.4184798514673997}","{'initial': {'cooperate': 0.030612244897959186, 'defect': 0.0}, (1.0,): {'cooperate': 1.2369627479562288, 'defect': 0.8697951807348029}, (0.8,): {'cooperate': 3.7724833691864417, 'defect': 9.384475667977012}, (0.6,): {'cooperate': 4.686761314898767, 'defect': 9.61934440803245}, (0.4,): {'cooperate': 0.9207515748398366, 'defect': 0.47563095128592214}, (0.2,): {'cooperate': 0.4269415003530548, 'defect': 0.1616329007742109}}"
SmallWorld_GTFT_vs_QL,19,q_learning,351.46938775510137,"{'avg_cooperate': 1.3423040074907016, 'avg_defect': 4.007191714157511}","{'initial': {'cooperate': 0.01836734693877551, 'defect': 0.0}, (1.0,): {'cooperate': 0.49490467016354656, 'defect': 0.2751317949790835}, (0.8,): {'cooperate': 3.9092090353792672, 'defect': 8.504731908653392}, (0.4,): {'cooperate': 1.62218309891537, 'defect': 7.147212053335408}, (0.2,): {'cooperate': 0.666855886056549, 'defect': 4.108882813819669}}"
SmallWorld_GTFT_vs_QL,20,q_learning,250.24489795918404,"{'avg_cooperate': 1.0207823511843626, 'avg_defect': 2.331943282235418}","{'initial': {'cooperate': 0.03673469387755102, 'defect': 0.0}, (1.0,): {'cooperate': 1.3764610585243233, 'defect': 0.6883674011010372}, (0.6,): {'cooperate': 1.3291284587411647, 'defect': 0.870299498298285}, (0.8,): {'cooperate': 1.4829602061634526, 'defect': 1.3630761059962397}, (0.4,): {'cooperate': 1.6402698056976561, 'defect': 6.129199242390274}, (0.2,): {'cooperate': 0.2591398841020277, 'defect': 4.940717445626673}}"
SmallWorld_GTFT_vs_QL,21,q_learning,426.83673469387685,"{'avg_cooperate': 1.4944833456511954, 'avg_defect': 4.325407243566423}","{'initial': {'cooperate': 0.02448979591836735, 'defect': 0.0}, (1.0,): {'cooperate': 0.9198169340021706, 'defect': 0.48820619419395284}, (0.8,): {'cooperate': 2.849516634858574, 'defect': 8.389843835292215}, (0.6,): {'cooperate': 3.738348960956191, 'defect': 7.604293425499844}, (0.4,): {'cooperate': 0.8657669041989884, 'defect': 6.190998862498689}, (0.2,): {'cooperate': 0.5689608439728817, 'defect': 3.2791011439138398}}"
SmallWorld_GTFT_vs_QL,22,q_learning,434.3877551020404,"{'avg_cooperate': 1.3065379580168155, 'avg_defect': 4.546484299327748}","{'initial': {'cooperate': 0.02448979591836735, 'defect': 0.0}, (1.0,): {'cooperate': 0.37967016916925284, 'defect': 0.8219990058778037}, (0.8,): {'cooperate': 1.3477325453485283, 'defect': 6.213221867929567}, (0.6,): {'cooperate': 1.1505876988450918, 'defect': 7.872832417185461}, (0.4,): {'cooperate': 2.800597662242178, 'defect': 6.258709625795882}, (0.2,): {'cooperate': 2.1361498765774742, 'defect': 6.112142879177774}}"
SmallWorld_GTFT_vs_QL,23,q_learning,310.4693877551016,"{'avg_cooperate': 0.6358226785907528, 'avg_defect': 4.114537120404115}","{'initial': {'cooperate': 0.01836734693877551, 'defect': 0.0}, (1.0,): {'cooperate': 0.9278300472584776, 'defect': 5.528369583970697}, (0.8,): {'cooperate': 1.3643552859406516, 'defect': 7.04407148542236}, (0.4,): {'cooperate': 0.5863193213840714, 'defect': 3.14958355387544}, (0.2,): {'cooperate': 0.2822413914317877, 'defect': 4.850660978752077}}"
SmallWorld_GTFT_vs_QL,24,q_learning,331.24489795918265,"{'avg_cooperate': 1.1527800090412978, 'avg_defect': 3.517983799231742}","{'initial': {'cooperate': 0.01836734693877551, 'defect': 0.0}, (1.0,): {'cooperate': 0.49539196142134495, 'defect': 0.4112265355087381}, (0.8,): {'cooperate': 3.2971926669065876, 'defect': 9.388087593887343}, (0.4,): {'cooperate': 0.7938836846750916, 'defect': 2.4920688343198547}, (0.2,): {'cooperate': 1.1590643852646905, 'defect': 5.298536032442777}}"
SmallWorld_GTFT_vs_QL,25,generous_tit_for_tat,290.5510204081627,,
SmallWorld_GTFT_vs_QL,26,generous_tit_for_tat,279.32653061224426,,
SmallWorld_GTFT_vs_QL,27,generous_tit_for_tat,292.63265306122383,,
SmallWorld_GTFT_vs_QL,28,generous_tit_for_tat,276.85714285714204,,
SmallWorld_GTFT_vs_QL,29,generous_tit_for_tat,156.10204081632642,,
SmallWorld_GTFT_vs_QL,30,generous_tit_for_tat,199.24489795918333,,
SmallWorld_GTFT_vs_QL,31,generous_tit_for_tat,230.77551020408077,,
SmallWorld_GTFT_vs_QL,32,generous_tit_for_tat,188.5918367346937,,
SmallWorld_GTFT_vs_QL,33,generous_tit_for_tat,173.8367346938771,,
SmallWorld_GTFT_vs_QL,34,generous_tit_for_tat,243.6122448979586,,
SmallWorld_GTFT_vs_QL,35,generous_tit_for_tat,240.9387755102034,,
SmallWorld_GTFT_vs_QL,36,generous_tit_for_tat,218.7346938775504,,
SmallWorld_GTFT_vs_QL,37,generous_tit_for_tat,196.75510204081587,,
SmallWorld_GTFT_vs_QL,38,generous_tit_for_tat,205.0816326530607,,
SmallWorld_GTFT_vs_QL,39,generous_tit_for_tat,254.8367346938768,,
SmallWorld_GTFT_vs_QL,40,generous_tit_for_tat,213.20408163265245,,
SmallWorld_GTFT_vs_QL,41,generous_tit_for_tat,222.67346938775444,,
SmallWorld_GTFT_vs_QL,42,generous_tit_for_tat,316.36734693877463,,
SmallWorld_GTFT_vs_QL,43,generous_tit_for_tat,290.57142857142816,,
SmallWorld_GTFT_vs_QL,44,generous_tit_for_tat,305.3877551020404,,
SmallWorld_GTFT_vs_QL,45,generous_tit_for_tat,218.18367346938743,,
SmallWorld_GTFT_vs_QL,46,generous_tit_for_tat,254.3265306122444,,
SmallWorld_GTFT_vs_QL,47,generous_tit_for_tat,201.42857142857122,,
SmallWorld_GTFT_vs_QL,48,generous_tit_for_tat,330.18367346938726,,
SmallWorld_GTFT_vs_QL,49,generous_tit_for_tat,266.36734693877537,,
